src_ip,dst_ip,src_port,dst_port,protocol,service,payload_length,duration,is_malicious,attack_type,timestamp
10.0.0.16,10.0.0.17,55640,110,tcp,pop3,147,0.805,0,,2025-04-23T18:07:38.729007
10.0.0.16,10.0.0.6,52693,1433,tcp,db,136,0.35,0,,2025-04-23T17:35:31.355832
10.0.0.17,10.0.0.4,59844,23,tcp,telnet,1094,0.929,0,,2025-04-23T18:21:09.469757
10.0.0.8,10.0.0.20,53991,21,tcp,ftp,1280,0.544,0,,2025-04-23T18:08:19.114686
10.0.0.7,10.0.0.12,58804,110,tcp,pop3,912,0.432,1,,2025-04-23T18:12:45.038744
10.0.0.3,10.0.0.6,59302,80,tcp,web,574,0.562,0,,2025-04-23T18:24:47.732149
10.0.0.12,10.0.0.1,52560,53,udp,dns,402,0.181,0,,2025-04-23T18:00:43.815423
10.0.0.17,10.0.0.4,57321,995,tcp,pop3,566,0.605,0,,2025-04-23T18:24:13.251915
10.0.0.10,10.0.0.8,59927,1433,tcp,db,1106,0.757,1,,2025-04-23T18:07:42.464204
10.0.0.11,10.0.0.18,59625,23,tcp,telnet,1360,0.742,0,,2025-04-23T18:23:23.402276
10.0.0.10,10.0.0.15,54828,123,udp,ntp,1385,0.159,0,,2025-04-23T17:36:28.164554
10.0.0.16,10.0.0.8,53033,53,udp,dns,490,0.29,0,,2025-04-23T18:07:48.495235
10.0.0.1,10.0.0.4,56317,123,udp,ntp,1180,0.885,0,,2025-04-23T18:22:47.038180
10.0.0.2,10.0.0.3,58370,123,udp,ntp,1371,0.546,0,,2025-04-23T17:51:43.061239
10.0.0.20,10.0.0.20,58937,23,tcp,telnet,1235,0.863,1,,2025-04-23T17:42:22.805866
10.0.0.12,10.0.0.19,56570,20,tcp,ftp,967,0.157,0,,2025-04-23T18:02:14.872640
10.0.0.1,10.0.0.14,50872,445,tcp,smb,379,0.637,0,,2025-04-23T18:10:20.341549
10.0.0.15,10.0.0.4,62175,587,tcp,smtp,1470,0.351,0,,2025-04-23T18:13:55.690581
10.0.0.4,10.0.0.6,59250,443,tcp,web,91,0.367,0,,2025-04-23T17:33:51.024286
10.0.0.5,10.0.0.16,49775,445,tcp,smb,175,0.1,0,,2025-04-23T18:10:45.245576
10.0.0.15,10.0.0.4,57737,23,tcp,telnet,1217,0.858,0,,2025-04-23T17:41:52.471265
10.0.0.12,10.0.0.4,50907,587,tcp,smtp,1310,0.38,0,,2025-04-23T18:06:08.101983
10.0.0.19,10.0.0.13,58730,22,tcp,ssh,699,0.548,0,,2025-04-23T17:52:42.224082
10.0.0.7,10.0.0.8,52838,445,tcp,smb,515,0.214,1,,2025-04-23T18:21:19.317764
10.0.0.6,10.0.0.2,58610,995,tcp,pop3,401,0.749,0,,2025-04-23T18:21:21.223147
10.0.0.17,10.0.0.13,52732,993,tcp,imap,394,0.914,0,,2025-04-23T17:40:48.546124
10.0.0.3,10.0.0.16,55887,3389,tcp,rdp,811,0.777,0,,2025-04-23T18:07:16.329545
10.0.0.3,10.0.0.6,58475,1433,tcp,db,260,0.356,1,,2025-04-23T17:34:23.895785
10.0.0.11,10.0.0.12,63513,23,tcp,telnet,1417,0.754,0,,2025-04-23T17:41:27.941674
10.0.0.11,10.0.0.19,65257,587,tcp,smtp,759,0.783,0,,2025-04-23T18:19:49.357031
10.0.0.19,10.0.0.8,56452,25,tcp,smtp,1267,0.379,0,,2025-04-23T17:39:42.997363
10.0.0.15,10.0.0.14,61017,22,tcp,ssh,293,0.949,0,,2025-04-23T17:52:04.572188
10.0.0.2,10.0.0.4,58776,110,tcp,pop3,868,0.002,0,,2025-04-23T18:08:53.815763
10.0.0.10,10.0.0.5,64627,587,tcp,smtp,417,0.698,0,,2025-04-23T17:57:29.126968
10.0.0.13,10.0.0.16,65104,143,tcp,imap,1351,0.829,0,,2025-04-23T18:20:11.237774
10.0.0.19,10.0.0.6,56155,23,tcp,telnet,1263,0.887,0,,2025-04-23T17:40:05.402082
10.0.0.18,10.0.0.10,51733,23,tcp,telnet,364,0.95,0,,2025-04-23T18:17:10.526626
10.0.0.1,10.0.0.6,65394,110,tcp,pop3,1116,0.516,0,,2025-04-23T18:27:02.755761
10.0.0.15,10.0.0.9,53808,8443,tcp,web,726,0.114,0,,2025-04-23T18:07:31.197891
10.0.0.15,10.0.0.17,53450,587,tcp,smtp,1301,0.783,0,,2025-04-23T18:08:11.881184
10.0.0.15,10.0.0.20,64343,5432,tcp,db,1454,0.835,0,,2025-04-23T17:42:13.418585
10.0.0.2,10.0.0.8,49396,20,tcp,ftp,1198,0.973,0,,2025-04-23T17:53:35.198321
10.0.0.5,10.0.0.11,62369,22,tcp,ssh,826,0.754,0,,2025-04-23T17:44:35.878027
10.0.0.16,10.0.0.13,56044,3389,tcp,rdp,633,0.165,0,,2025-04-23T18:19:10.657248
10.0.0.1,10.0.0.8,61848,110,tcp,pop3,558,0.228,0,,2025-04-23T17:53:55.748189
10.0.0.18,10.0.0.2,51358,22,tcp,ssh,445,0.352,0,,2025-04-23T18:12:28.914188
10.0.0.5,10.0.0.13,58262,123,udp,ntp,487,0.751,0,,2025-04-23T17:47:15.037446
10.0.0.4,10.0.0.7,52142,23,tcp,telnet,952,0.015,1,,2025-04-23T17:56:08.669674
10.0.0.18,10.0.0.4,54443,993,tcp,imap,970,0.755,0,,2025-04-23T17:58:46.801175
10.0.0.13,10.0.0.10,59499,25,tcp,smtp,145,0.336,0,,2025-04-23T17:47:47.389271
10.0.0.6,10.0.0.3,62097,110,tcp,pop3,675,0.413,0,,2025-04-23T17:40:36.204222
10.0.0.20,10.0.0.12,56403,587,tcp,smtp,238,0.783,0,,2025-04-23T17:35:26.268298
10.0.0.16,10.0.0.17,50491,993,tcp,imap,1487,0.165,0,,2025-04-23T18:24:09.423915
10.0.0.18,10.0.0.15,58936,80,tcp,web,332,0.486,0,,2025-04-23T17:54:07.386608
10.0.0.20,10.0.0.11,57758,587,tcp,smtp,1323,0.854,1,,2025-04-23T17:50:33.389847
10.0.0.2,10.0.0.17,57449,3389,tcp,rdp,242,0.574,1,,2025-04-23T17:40:08.466290
10.0.0.17,10.0.0.18,51141,20,tcp,ftp,561,0.112,0,,2025-04-23T18:07:13.843557
10.0.0.7,10.0.0.17,49184,445,tcp,smb,471,0.003,0,,2025-04-23T17:45:41.834403
10.0.0.19,10.0.0.17,53006,445,tcp,smb,207,0.635,0,,2025-04-23T18:20:01.300558
10.0.0.17,10.0.0.13,64248,20,tcp,ftp,754,0.221,0,,2025-04-23T18:17:08.222259
10.0.0.19,10.0.0.3,62119,8443,tcp,web,1487,0.296,0,,2025-04-23T18:05:42.999363
10.0.0.8,10.0.0.12,62331,25,tcp,smtp,264,0.825,1,,2025-04-23T18:00:38.517153
10.0.0.19,10.0.0.19,63463,20,tcp,ftp,642,0.187,0,,2025-04-23T17:57:48.693778
10.0.0.16,10.0.0.7,65525,587,tcp,smtp,938,0.968,0,,2025-04-23T17:58:52.363963
10.0.0.20,10.0.0.2,55087,445,tcp,smb,1334,0.468,0,,2025-04-23T18:14:31.086902
10.0.0.4,10.0.0.9,58951,20,tcp,ftp,778,0.196,1,,2025-04-23T18:12:01.276198
10.0.0.3,10.0.0.7,57028,20,tcp,ftp,480,0.978,0,,2025-04-23T18:05:01.382706
10.0.0.15,10.0.0.6,58814,23,tcp,telnet,222,0.109,0,,2025-04-23T18:18:26.091295
10.0.0.18,10.0.0.8,53984,22,tcp,ssh,1199,0.572,0,,2025-04-23T18:02:28.012967
10.0.0.17,10.0.0.2,53488,3306,tcp,db,79,0.307,0,,2025-04-23T18:08:35.855544
10.0.0.10,10.0.0.12,59521,3389,tcp,rdp,253,0.388,1,,2025-04-23T18:22:07.681180
10.0.0.20,10.0.0.3,63604,995,tcp,pop3,544,0.246,0,,2025-04-23T18:11:11.648930
10.0.0.1,10.0.0.15,54642,993,tcp,imap,485,0.434,0,,2025-04-23T18:23:43.681677
10.0.0.17,10.0.0.10,50235,123,udp,ntp,135,0.776,1,,2025-04-23T18:00:50.739641
10.0.0.13,10.0.0.14,50965,443,tcp,web,1409,0.918,0,,2025-04-23T18:29:12.199098
10.0.0.12,10.0.0.12,62856,53,udp,dns,146,0.248,0,,2025-04-23T18:04:14.983966
10.0.0.8,10.0.0.8,61750,22,tcp,ssh,224,0.637,1,,2025-04-23T18:15:14.356600
10.0.0.17,10.0.0.12,50503,21,tcp,ftp,446,0.443,0,,2025-04-23T17:50:01.275907
10.0.0.6,10.0.0.8,63627,3389,tcp,rdp,155,0.316,0,,2025-04-23T17:46:52.858645
10.0.0.19,10.0.0.5,49637,445,tcp,smb,1014,0.96,0,,2025-04-23T18:12:25.191440
10.0.0.14,10.0.0.4,51867,22,tcp,ssh,1120,0.801,0,,2025-04-23T18:01:28.489284
10.0.0.8,10.0.0.17,55363,1433,tcp,db,903,0.935,0,,2025-04-23T17:51:24.053592
10.0.0.15,10.0.0.17,51256,25,tcp,smtp,1205,0.657,0,,2025-04-23T18:20:43.749382
10.0.0.4,10.0.0.5,53982,123,udp,ntp,1020,0.258,0,,2025-04-23T17:55:00.661399
10.0.0.3,10.0.0.9,62754,445,tcp,smb,905,0.392,0,,2025-04-23T18:28:08.290092
10.0.0.12,10.0.0.15,49727,587,tcp,smtp,817,0.271,0,,2025-04-23T17:56:35.120309
10.0.0.1,10.0.0.8,60407,445,tcp,smb,277,0.628,1,,2025-04-23T18:00:22.504240
10.0.0.15,10.0.0.5,64316,443,tcp,web,260,0.801,0,,2025-04-23T18:10:23.052956
10.0.0.13,10.0.0.20,61177,8080,tcp,web,325,0.665,1,,2025-04-23T17:53:23.117395
10.0.0.6,10.0.0.14,50393,123,udp,ntp,642,0.651,0,,2025-04-23T18:17:18.533448
10.0.0.11,10.0.0.4,63023,3389,tcp,rdp,199,0.606,0,,2025-04-23T18:01:51.314144
10.0.0.7,10.0.0.19,55377,123,udp,ntp,1343,0.774,0,,2025-04-23T18:22:36.619272
10.0.0.7,10.0.0.4,58602,23,tcp,telnet,82,0.762,0,,2025-04-23T18:11:46.892241
10.0.0.8,10.0.0.20,55019,23,tcp,telnet,1408,0.986,0,,2025-04-23T18:23:47.038727
10.0.0.8,10.0.0.19,64945,123,udp,ntp,412,0.514,0,,2025-04-23T18:13:28.934047
10.0.0.11,10.0.0.10,49410,21,tcp,ftp,676,0.425,0,,2025-04-23T18:23:28.395644
10.0.0.8,10.0.0.12,57915,25,tcp,smtp,1144,0.98,0,,2025-04-23T18:07:13.375188
10.0.0.15,10.0.0.18,53603,8443,tcp,web,296,0.249,0,,2025-04-23T18:03:51.464846
10.0.0.15,10.0.0.5,61732,5432,tcp,db,718,0.599,0,,2025-04-23T17:43:26.490928
10.0.0.15,10.0.0.4,60452,53,udp,dns,810,0.07,0,,2025-04-23T17:42:48.580782
10.0.0.1,10.0.0.16,51495,20,tcp,ftp,1326,0.294,0,,2025-04-23T17:59:02.672907
10.0.0.6,10.0.0.5,59180,123,udp,ntp,314,0.023,0,,2025-04-23T18:06:27.407202
10.0.0.15,10.0.0.16,59193,53,udp,dns,204,0.233,0,,2025-04-23T18:10:14.465749
10.0.0.20,10.0.0.9,52109,123,udp,ntp,302,0.905,0,,2025-04-23T18:06:49.812872
10.0.0.5,10.0.0.18,53628,123,udp,ntp,827,0.709,0,,2025-04-23T17:38:30.278793
10.0.0.4,10.0.0.9,57817,53,udp,dns,202,0.161,0,,2025-04-23T18:19:03.256863
10.0.0.17,10.0.0.13,60144,123,udp,ntp,206,0.887,0,,2025-04-23T18:27:26.311087
10.0.0.6,10.0.0.15,51114,123,udp,ntp,1465,0.815,0,,2025-04-23T18:10:26.142230
10.0.0.3,10.0.0.3,53689,3389,tcp,rdp,1400,0.9,1,,2025-04-23T18:02:36.234716
10.0.0.3,10.0.0.4,49475,8080,tcp,web,1133,0.819,0,,2025-04-23T17:55:50.562721
10.0.0.20,10.0.0.4,50410,21,tcp,ftp,810,0.886,0,,2025-04-23T17:35:15.091724
10.0.0.14,10.0.0.1,57491,25,tcp,smtp,573,0.889,0,,2025-04-23T17:56:23.062462
10.0.0.17,10.0.0.20,63138,993,tcp,imap,355,0.559,0,,2025-04-23T17:43:28.635566
10.0.0.3,10.0.0.6,64007,123,udp,ntp,1028,0.475,0,,2025-04-23T18:03:38.105945
10.0.0.5,10.0.0.5,54591,23,tcp,telnet,1177,0.384,0,,2025-04-23T17:49:12.032196
10.0.0.17,10.0.0.8,54728,110,tcp,pop3,741,0.136,1,,2025-04-23T17:37:27.848856
10.0.0.19,10.0.0.10,59788,443,tcp,web,735,0.015,1,,2025-04-23T18:05:18.953142
10.0.0.16,10.0.0.3,50711,21,tcp,ftp,411,0.311,0,,2025-04-23T17:48:16.048546
10.0.0.9,10.0.0.16,49870,5432,tcp,db,357,0.548,1,,2025-04-23T18:03:05.218051
10.0.0.15,10.0.0.3,53145,3306,tcp,db,1221,0.244,0,,2025-04-23T18:03:53.218140
10.0.0.11,10.0.0.16,61849,123,udp,ntp,391,0.32,0,,2025-04-23T17:43:08.601651
10.0.0.5,10.0.0.17,62227,22,tcp,ssh,1175,0.012,0,,2025-04-23T18:01:55.841317
10.0.0.8,10.0.0.12,58541,53,udp,dns,1319,0.224,0,,2025-04-23T17:42:53.102722
10.0.0.11,10.0.0.16,55999,53,udp,dns,1448,0.143,0,,2025-04-23T18:08:44.921453
10.0.0.18,10.0.0.11,63988,53,udp,dns,243,0.321,0,,2025-04-23T18:29:49.369153
10.0.0.18,10.0.0.11,52567,123,udp,ntp,179,0.978,0,,2025-04-23T17:47:31.339918
10.0.0.1,10.0.0.20,50730,445,tcp,smb,982,0.364,0,,2025-04-23T17:47:03.608060
10.0.0.1,10.0.0.16,52443,3389,tcp,rdp,555,0.685,0,,2025-04-23T17:50:26.900217
10.0.0.10,10.0.0.7,57135,53,udp,dns,774,0.642,0,,2025-04-23T18:05:46.603345
10.0.0.14,10.0.0.1,57476,20,tcp,ftp,1180,0.4,0,,2025-04-23T17:45:49.641565
10.0.0.10,10.0.0.6,58628,8080,tcp,web,466,0.597,0,,2025-04-23T17:53:06.833591
10.0.0.11,10.0.0.14,53059,8443,tcp,web,178,0.098,0,,2025-04-23T17:44:05.253397
10.0.0.1,10.0.0.19,64170,3389,tcp,rdp,322,0.735,0,,2025-04-23T17:44:42.812375
10.0.0.12,10.0.0.20,62431,123,udp,ntp,1177,0.435,0,,2025-04-23T17:43:57.543851
10.0.0.11,10.0.0.20,53362,110,tcp,pop3,159,0.782,1,,2025-04-23T17:50:52.040424
10.0.0.9,10.0.0.2,63310,22,tcp,ssh,1284,0.324,0,,2025-04-23T18:24:10.885248
10.0.0.3,10.0.0.4,52619,22,tcp,ssh,378,0.959,0,,2025-04-23T17:50:15.167393
10.0.0.19,10.0.0.7,58015,23,tcp,telnet,1114,0.318,0,,2025-04-23T17:44:42.065380
10.0.0.8,10.0.0.16,63180,123,udp,ntp,515,0.694,0,,2025-04-23T17:48:23.602255
10.0.0.10,10.0.0.17,60025,23,tcp,telnet,162,0.247,0,,2025-04-23T18:05:31.439058
10.0.0.4,10.0.0.7,59869,123,udp,ntp,1035,0.077,0,,2025-04-23T17:44:25.422671
10.0.0.3,10.0.0.13,58784,21,tcp,ftp,1267,0.396,0,,2025-04-23T17:59:40.781976
10.0.0.10,10.0.0.18,56901,993,tcp,imap,687,0.608,0,,2025-04-23T17:43:27.003380
10.0.0.2,10.0.0.1,60535,22,tcp,ssh,1437,0.758,0,,2025-04-23T18:16:29.087817
10.0.0.20,10.0.0.7,50220,21,tcp,ftp,1234,0.349,0,,2025-04-23T18:11:42.268890
10.0.0.9,10.0.0.15,57391,22,tcp,ssh,380,0.578,0,,2025-04-23T18:19:29.374258
10.0.0.20,10.0.0.12,62475,110,tcp,pop3,165,0.567,0,,2025-04-23T18:12:02.265968
10.0.0.5,10.0.0.19,50822,20,tcp,ftp,283,0.858,1,,2025-04-23T18:22:02.490841
10.0.0.12,10.0.0.7,62391,23,tcp,telnet,1146,0.363,0,,2025-04-23T17:40:49.297342
10.0.0.11,10.0.0.11,55866,110,tcp,pop3,516,0.875,0,,2025-04-23T18:00:05.840449
10.0.0.16,10.0.0.5,62573,22,tcp,ssh,266,0.849,0,,2025-04-23T17:44:22.269237
10.0.0.17,10.0.0.10,65073,23,tcp,telnet,943,0.667,0,,2025-04-23T17:38:34.989317
10.0.0.11,10.0.0.2,55008,23,tcp,telnet,670,0.377,1,,2025-04-23T17:39:31.827225
10.0.0.1,10.0.0.2,57277,1433,tcp,db,1172,0.155,0,,2025-04-23T17:39:46.179011
10.0.0.8,10.0.0.14,56217,53,udp,dns,757,0.095,0,,2025-04-23T17:31:49.987794
10.0.0.5,10.0.0.1,57069,53,udp,dns,944,0.635,0,,2025-04-23T18:21:40.256916
10.0.0.2,10.0.0.9,64918,20,tcp,ftp,592,0.458,0,,2025-04-23T18:07:23.566185
10.0.0.11,10.0.0.18,50716,8443,tcp,web,1471,0.217,0,,2025-04-23T18:14:31.283557
10.0.0.2,10.0.0.13,54066,25,tcp,smtp,705,0.77,0,,2025-04-23T18:20:06.917591
10.0.0.3,10.0.0.13,57016,143,tcp,imap,1400,0.905,0,,2025-04-23T18:04:48.600137
10.0.0.9,10.0.0.6,49892,110,tcp,pop3,288,0.162,1,,2025-04-23T18:16:46.261646
10.0.0.12,10.0.0.1,52839,3389,tcp,rdp,1087,0.573,0,,2025-04-23T17:44:58.555139
10.0.0.19,10.0.0.1,62549,445,tcp,smb,636,0.731,0,,2025-04-23T18:08:41.695383
10.0.0.20,10.0.0.8,63335,8080,tcp,web,1040,0.272,1,,2025-04-23T18:18:14.934784
10.0.0.7,10.0.0.6,63284,21,tcp,ftp,1055,0.367,0,,2025-04-23T18:22:29.617490
10.0.0.19,10.0.0.19,55159,3306,tcp,db,483,0.269,1,,2025-04-23T17:31:25.199888
10.0.0.11,10.0.0.17,55406,8080,tcp,web,157,0.359,0,,2025-04-23T18:24:41.245861
10.0.0.8,10.0.0.11,49572,53,udp,dns,501,0.889,1,,2025-04-23T18:19:16.240130
10.0.0.8,10.0.0.13,53047,143,tcp,imap,567,0.614,0,,2025-04-23T18:18:14.615754
10.0.0.13,10.0.0.13,59479,8080,tcp,web,1500,0.217,1,,2025-04-23T18:29:09.173775
10.0.0.2,10.0.0.10,58488,443,tcp,web,1339,0.274,1,,2025-04-23T18:18:03.272084
10.0.0.14,10.0.0.4,49566,3389,tcp,rdp,1270,0.646,0,,2025-04-23T18:12:03.177566
10.0.0.6,10.0.0.19,57524,3389,tcp,rdp,1219,0.393,1,,2025-04-23T18:11:23.255281
10.0.0.1,10.0.0.13,63893,23,tcp,telnet,1368,0.913,1,,2025-04-23T18:10:12.282331
10.0.0.18,10.0.0.11,62414,445,tcp,smb,1197,0.335,0,,2025-04-23T18:22:11.663101
10.0.0.5,10.0.0.8,54620,22,tcp,ssh,542,0.369,1,,2025-04-23T17:32:08.629788
10.0.0.18,10.0.0.11,53027,25,tcp,smtp,681,0.403,0,,2025-04-23T17:46:43.256851
10.0.0.6,10.0.0.4,55715,993,tcp,imap,1076,0.458,0,,2025-04-23T17:51:32.510333
10.0.0.2,10.0.0.1,57473,143,tcp,imap,981,0.803,0,,2025-04-23T17:43:47.730064
10.0.0.5,10.0.0.2,56472,23,tcp,telnet,1183,0.47,0,,2025-04-23T17:51:56.607704
10.0.0.5,10.0.0.14,60839,445,tcp,smb,1381,0.167,0,,2025-04-23T18:00:05.991333
10.0.0.16,10.0.0.11,57604,110,tcp,pop3,1445,0.505,0,,2025-04-23T18:01:17.591257
10.0.0.19,10.0.0.3,56259,587,tcp,smtp,1240,0.689,1,,2025-04-23T18:16:06.789330
10.0.0.6,10.0.0.16,60146,22,tcp,ssh,1478,0.931,0,,2025-04-23T18:26:57.374661
10.0.0.6,10.0.0.7,62978,23,tcp,telnet,438,0.734,0,,2025-04-23T17:49:38.617606
10.0.0.10,10.0.0.6,49883,21,tcp,ftp,129,0.466,0,,2025-04-23T18:01:22.171506
10.0.0.3,10.0.0.9,60223,110,tcp,pop3,158,0.514,0,,2025-04-23T18:26:23.333915
10.0.0.5,10.0.0.13,63401,20,tcp,ftp,1020,0.287,0,,2025-04-23T18:01:16.625070
10.0.0.19,10.0.0.3,52534,53,udp,dns,312,0.715,0,,2025-04-23T17:38:07.164394
10.0.0.6,10.0.0.8,49619,21,tcp,ftp,1318,0.38,0,,2025-04-23T18:27:23.059486
10.0.0.16,10.0.0.12,60918,20,tcp,ftp,1237,0.304,0,,2025-04-23T18:14:32.697920
10.0.0.9,10.0.0.15,53865,22,tcp,ssh,1375,0.818,1,,2025-04-23T18:05:55.694853
10.0.0.4,10.0.0.11,56693,123,udp,ntp,681,0.933,0,,2025-04-23T18:28:08.528415
10.0.0.18,10.0.0.3,53609,123,udp,ntp,1465,0.292,0,,2025-04-23T17:54:58.887299
10.0.0.14,10.0.0.3,55701,22,tcp,ssh,1018,0.267,0,,2025-04-23T17:50:52.287669
10.0.0.19,10.0.0.12,59325,53,udp,dns,75,0.666,0,,2025-04-23T17:39:50.334669
10.0.0.6,10.0.0.16,62364,445,tcp,smb,1342,0.966,1,,2025-04-23T18:20:43.802169
10.0.0.9,10.0.0.12,64973,3389,tcp,rdp,1497,0.409,0,,2025-04-23T17:49:40.527748
10.0.0.15,10.0.0.1,56156,23,tcp,telnet,431,0.439,0,,2025-04-23T17:50:15.981176
10.0.0.2,10.0.0.20,60801,995,tcp,pop3,1021,0.841,0,,2025-04-23T17:53:47.649803
10.0.0.9,10.0.0.3,58262,143,tcp,imap,255,0.271,0,,2025-04-23T17:42:35.382832
10.0.0.20,10.0.0.17,61038,993,tcp,imap,423,0.162,0,,2025-04-23T17:59:18.045242
10.0.0.12,10.0.0.4,54342,23,tcp,telnet,1140,0.629,0,,2025-04-23T17:37:52.059511
10.0.0.12,10.0.0.2,54241,21,tcp,ftp,1492,0.783,0,,2025-04-23T17:40:19.348022
10.0.0.5,10.0.0.3,51689,3389,tcp,rdp,411,0.994,0,,2025-04-23T17:50:03.156149
10.0.0.8,10.0.0.10,57601,3306,tcp,db,1125,0.791,1,,2025-04-23T18:00:44.226291
10.0.0.10,10.0.0.12,60154,993,tcp,imap,318,0.178,1,,2025-04-23T17:59:34.085937
10.0.0.3,10.0.0.5,55023,110,tcp,pop3,990,0.676,0,,2025-04-23T17:43:09.316070
10.0.0.19,10.0.0.11,50983,25,tcp,smtp,763,0.203,0,,2025-04-23T17:42:37.192176
10.0.0.12,10.0.0.1,65507,53,udp,dns,975,0.184,1,,2025-04-23T17:35:36.393745
10.0.0.12,10.0.0.3,59983,3306,tcp,db,1154,0.159,0,,2025-04-23T18:03:07.547371
10.0.0.15,10.0.0.7,52646,53,udp,dns,1440,0.554,0,,2025-04-23T17:45:10.543775
10.0.0.7,10.0.0.3,54601,21,tcp,ftp,1483,0.099,1,,2025-04-23T17:50:57.293299
10.0.0.12,10.0.0.20,50152,23,tcp,telnet,1355,0.351,0,,2025-04-23T17:38:00.216412
10.0.0.14,10.0.0.18,64097,25,tcp,smtp,87,1.0,0,,2025-04-23T17:57:38.928911
10.0.0.12,10.0.0.4,64047,123,udp,ntp,888,0.892,0,,2025-04-23T18:25:28.096014
10.0.0.9,10.0.0.6,61315,143,tcp,imap,765,0.189,0,,2025-04-23T17:33:47.728155
10.0.0.20,10.0.0.12,57585,995,tcp,pop3,1094,0.061,1,,2025-04-23T17:34:02.685866
10.0.0.4,10.0.0.11,55715,123,udp,ntp,775,0.743,1,,2025-04-23T18:01:02.644711
10.0.0.9,10.0.0.3,56738,143,tcp,imap,289,0.453,0,,2025-04-23T18:19:07.757809
10.0.0.2,10.0.0.3,65393,22,tcp,ssh,519,0.805,0,,2025-04-23T17:37:40.250998
10.0.0.15,10.0.0.19,52977,5432,tcp,db,768,0.883,0,,2025-04-23T18:01:13.246375
10.0.0.8,10.0.0.12,62796,445,tcp,smb,1241,0.619,0,,2025-04-23T18:23:24.682750
10.0.0.12,10.0.0.16,59504,3306,tcp,db,1408,0.404,0,,2025-04-23T18:09:23.501750
10.0.0.17,10.0.0.5,54745,8080,tcp,web,1475,0.799,0,,2025-04-23T18:24:22.019553
10.0.0.2,10.0.0.11,52037,23,tcp,telnet,1234,0.594,0,,2025-04-23T18:04:07.677457
10.0.0.8,10.0.0.3,56467,53,udp,dns,1124,0.006,0,,2025-04-23T17:46:29.476386
10.0.0.14,10.0.0.17,51343,25,tcp,smtp,549,0.896,0,,2025-04-23T18:18:54.666235
10.0.0.17,10.0.0.9,49806,445,tcp,smb,100,0.105,0,,2025-04-23T17:48:22.780631
10.0.0.7,10.0.0.4,63583,25,tcp,smtp,85,0.58,0,,2025-04-23T18:18:40.008083
10.0.0.18,10.0.0.5,52492,22,tcp,ssh,657,0.705,1,,2025-04-23T18:19:09.950511
10.0.0.11,10.0.0.11,61345,445,tcp,smb,585,0.213,1,,2025-04-23T17:44:45.224653
10.0.0.14,10.0.0.11,54836,993,tcp,imap,464,0.904,0,,2025-04-23T18:16:42.225847
10.0.0.1,10.0.0.17,51128,22,tcp,ssh,1446,0.701,0,,2025-04-23T18:10:46.454040
10.0.0.13,10.0.0.8,59993,1433,tcp,db,1000,0.052,0,,2025-04-23T17:56:58.796672
10.0.0.9,10.0.0.10,58328,21,tcp,ftp,947,0.684,1,,2025-04-23T17:32:17.874891
10.0.0.6,10.0.0.10,61901,143,tcp,imap,163,0.198,0,,2025-04-23T17:52:57.824238
10.0.0.13,10.0.0.18,61491,445,tcp,smb,1328,0.517,0,,2025-04-23T17:39:18.690991
10.0.0.8,10.0.0.14,49956,587,tcp,smtp,859,0.828,1,,2025-04-23T18:21:55.069033
10.0.0.17,10.0.0.13,55352,22,tcp,ssh,638,0.172,1,,2025-04-23T17:31:03.294968
10.0.0.2,10.0.0.2,59254,993,tcp,imap,767,0.646,0,,2025-04-23T17:40:05.008808
10.0.0.9,10.0.0.12,52980,995,tcp,pop3,964,0.492,0,,2025-04-23T18:28:34.894893
10.0.0.14,10.0.0.1,51667,445,tcp,smb,754,0.721,0,,2025-04-23T18:15:11.656616
10.0.0.20,10.0.0.3,49584,8080,tcp,web,461,0.567,1,,2025-04-23T17:55:05.299494
10.0.0.12,10.0.0.2,57755,143,tcp,imap,314,0.754,0,,2025-04-23T17:54:44.211744
10.0.0.10,10.0.0.18,58914,22,tcp,ssh,286,0.493,1,,2025-04-23T18:20:30.524412
10.0.0.16,10.0.0.16,64514,445,tcp,smb,362,0.657,0,,2025-04-23T18:07:14.565965
10.0.0.2,10.0.0.14,49190,23,tcp,telnet,332,0.441,1,,2025-04-23T18:05:50.957867
10.0.0.12,10.0.0.18,61872,445,tcp,smb,1216,0.63,1,,2025-04-23T18:22:08.790047
10.0.0.4,10.0.0.7,63560,53,udp,dns,93,0.672,1,,2025-04-23T17:49:39.238933
10.0.0.2,10.0.0.18,56537,1433,tcp,db,907,0.58,0,,2025-04-23T17:31:26.820658
10.0.0.20,10.0.0.15,52041,8080,tcp,web,1002,0.024,0,,2025-04-23T17:59:10.016198
10.0.0.6,10.0.0.5,58195,3389,tcp,rdp,1361,0.709,1,,2025-04-23T17:49:16.335170
10.0.0.18,10.0.0.17,58483,20,tcp,ftp,187,0.192,0,,2025-04-23T18:27:14.889577
10.0.0.8,10.0.0.17,59041,443,tcp,web,245,0.482,0,,2025-04-23T18:18:39.785068
10.0.0.3,10.0.0.11,60648,21,tcp,ftp,1171,0.51,0,,2025-04-23T17:48:21.423267
10.0.0.10,10.0.0.4,54499,20,tcp,ftp,455,0.419,0,,2025-04-23T17:50:51.999224
10.0.0.12,10.0.0.17,51778,3389,tcp,rdp,285,0.959,0,,2025-04-23T17:55:50.014226
10.0.0.10,10.0.0.3,58472,8443,tcp,web,394,0.54,0,,2025-04-23T18:23:10.138893
